pdb_id,phi,psi,source
synthetic,59.5932,24.2131,synthetic
synthetic,82.2149,158.6637,synthetic
synthetic,-47.534,-58.1415,synthetic
synthetic,57.5321,43.9177,synthetic
synthetic,-135.2773,-56.8603,synthetic
synthetic,151.2637,-53.4863,synthetic
synthetic,-144.3465,-175.8872,synthetic
synthetic,58.9268,45.9515,synthetic
synthetic,-160.4934,-173.9778,synthetic
synthetic,-24.3732,138.9829,synthetic
synthetic,-163.5911,-179.055,synthetic
synthetic,-90.6921,-127.8094,synthetic
synthetic,56.8684,-143.6209,synthetic
synthetic,159.8001,-52.3322,synthetic
synthetic,-91.1758,-116.0425,synthetic
synthetic,64.2357,23.2076,synthetic
synthetic,-3.6244,-100.8984,synthetic
synthetic,174.9557,48.737,synthetic
synthetic,125.3294,-46.6779,synthetic
synthetic,82.9603,178.8367,synthetic
synthetic,-3.0128,-102.0914,synthetic
synthetic,169.1922,40.9941,synthetic
synthetic,-120.034,51.788,synthetic
synthetic,-53.9999,-34.0713,synthetic
synthetic,177.4943,166.9184,synthetic
synthetic,83.7844,-155.8442,synthetic
synthetic,125.2962,-44.3969,synthetic
synthetic,59.3869,141.1428,synthetic
synthetic,-88.5274,77.8656,synthetic
synthetic,-119.7674,-141.2225,synthetic
synthetic,-33.9594,-170.4898,synthetic
synthetic,-127.7564,135.833,synthetic
synthetic,-62.0355,141.8276,synthetic
synthetic,-26.3865,-173.2524,synthetic
synthetic,90.3423,-175.5212,synthetic
synthetic,169.7968,154.1444,synthetic
synthetic,-26.7606,118.8707,synthetic
synthetic,144.4373,152.4683,synthetic
synthetic,-117.8757,114.4256,synthetic
synthetic,-25.3756,-171.5982,synthetic
synthetic,172.1074,-177.8061,synthetic
synthetic,53.0468,44.5097,synthetic
synthetic,-159.2615,-52.302,synthetic
synthetic,-160.9779,-53.3172,synthetic
synthetic,1.3614,-83.3557,synthetic
synthetic,58.4932,25.2177,synthetic
synthetic,-36.3456,-121.4699,synthetic
synthetic,-68.1578,-176.2563,synthetic
synthetic,-64.7283,-37.3485,synthetic
synthetic,176.4902,150.4529,synthetic
synthetic,166.5473,-171.6381,synthetic
synthetic,-74.7225,128.7828,synthetic
synthetic,148.145,150.6385,synthetic
synthetic,106.2286,110.0541,synthetic
synthetic,-93.4387,39.2613,synthetic
synthetic,173.6832,-178.4991,synthetic
synthetic,29.7376,60.6094,synthetic
synthetic,175.9868,-34.3324,synthetic
synthetic,153.4576,5.8105,synthetic
synthetic,-47.106,-177.1891,synthetic
synthetic,137.3715,110.1236,synthetic
synthetic,-160.0642,-54.5847,synthetic
synthetic,152.1112,-54.5442,synthetic
synthetic,-150.3674,178.8084,synthetic
synthetic,-77.3484,171.3324,synthetic
synthetic,177.0901,149.4725,synthetic
synthetic,-91.1665,-11.3519,synthetic
synthetic,152.3928,15.8296,synthetic
synthetic,179.9888,38.6355,synthetic
synthetic,108.4339,-15.5923,synthetic
synthetic,171.1044,46.7941,synthetic
synthetic,-46.8812,-60.5038,synthetic
synthetic,142.1329,-159.8421,synthetic
synthetic,4.248,-85.4713,synthetic
synthetic,-159.915,-173.1248,synthetic
synthetic,-85.5982,-122.3912,synthetic
synthetic,129.1295,16.478,synthetic
synthetic,175.3688,-178.1746,synthetic
synthetic,133.5041,164.6982,synthetic
synthetic,177.9531,168.444,synthetic
synthetic,84.9805,-177.8581,synthetic
synthetic,-93.7811,-123.13,synthetic
synthetic,88.1203,177.8966,synthetic
synthetic,-121.8563,-133.3154,synthetic
synthetic,71.2478,140.968,synthetic
synthetic,163.56,-169.1562,synthetic
synthetic,-168.1588,177.6204,synthetic
synthetic,-53.0753,-55.72,synthetic
synthetic,60.1596,-148.5803,synthetic
synthetic,-102.371,-168.8606,synthetic
synthetic,79.4869,15.3766,synthetic
synthetic,73.7187,12.4033,synthetic
synthetic,-95.6897,-170.4435,synthetic
synthetic,171.2265,-174.1555,synthetic
synthetic,-156.1386,78.8678,synthetic
synthetic,176.5388,-178.4583,synthetic
synthetic,144.5213,-163.4567,synthetic
synthetic,176.2058,154.3936,synthetic
synthetic,-57.8959,-47.5277,synthetic
synthetic,-178.917,85.5741,synthetic
synthetic,-162.2418,-173.8296,synthetic
synthetic,-31.6626,-174.8374,synthetic
synthetic,66.2184,22.4117,synthetic
synthetic,-43.6517,-170.3129,synthetic
synthetic,-27.1048,-171.6116,synthetic
synthetic,-177.3689,169.5259,synthetic
synthetic,178.7491,-31.6049,synthetic
synthetic,-117.2503,-158.2984,synthetic
synthetic,49.9409,54.933,synthetic
synthetic,5.9801,-78.7132,synthetic
synthetic,-111.0463,4.6165,synthetic
synthetic,81.6433,-176.0361,synthetic
synthetic,-138.3763,34.5297,synthetic
synthetic,153.3966,-52.3552,synthetic
synthetic,-145.476,177.8207,synthetic
synthetic,-60.9028,-46.7438,synthetic
synthetic,-179.6362,87.6302,synthetic
synthetic,159.4068,-52.0238,synthetic
synthetic,-65.0412,-52.0126,synthetic
synthetic,88.5637,-172.045,synthetic
synthetic,51.7505,56.3097,synthetic
synthetic,128.3453,163.6271,synthetic
synthetic,-148.267,-171.8927,synthetic
synthetic,-177.5015,-32.9267,synthetic
synthetic,93.3597,-14.4819,synthetic
synthetic,-178.2958,-39.2723,synthetic
synthetic,-47.4636,-174.6023,synthetic
synthetic,-100.0316,-43.8516,synthetic
synthetic,-42.5263,-172.2508,synthetic
synthetic,108.7478,8.5874,synthetic
synthetic,172.9813,157.9118,synthetic
synthetic,152.5719,165.2657,synthetic
synthetic,173.8977,-174.2469,synthetic
synthetic,171.9525,178.4981,synthetic
synthetic,-15.602,123.6212,synthetic
synthetic,58.9781,19.049,synthetic
synthetic,77.1894,156.6863,synthetic
synthetic,126.6043,167.0776,synthetic
synthetic,85.9013,-65.908,synthetic
synthetic,75.7637,165.2443,synthetic
synthetic,74.7645,-134.2132,synthetic
synthetic,82.0645,-133.0265,synthetic
synthetic,80.7803,-161.0308,synthetic
synthetic,144.8972,115.1343,synthetic
synthetic,-165.3797,161.6931,synthetic
synthetic,64.936,142.5455,synthetic
synthetic,-86.6531,13.7011,synthetic
synthetic,-89.5524,-126.3257,synthetic
synthetic,-80.0876,141.4476,synthetic
synthetic,67.5622,137.161,synthetic
synthetic,-52.8049,-48.472,synthetic
synthetic,59.1752,-145.7631,synthetic
synthetic,-168.4172,-179.2606,synthetic
synthetic,-104.061,10.3843,synthetic
synthetic,-75.4569,20.1718,synthetic
synthetic,-115.1973,148.9899,synthetic
synthetic,-50.9317,-51.9137,synthetic
synthetic,-160.1096,-174.8542,synthetic
synthetic,145.4131,-161.8098,synthetic
synthetic,68.9757,-9.5019,synthetic
synthetic,97.5472,-10.733,synthetic
synthetic,65.0178,-153.3241,synthetic
synthetic,-162.5432,-51.0058,synthetic
synthetic,-178.3569,167.4394,synthetic
synthetic,-109.0678,84.5419,synthetic
synthetic,117.9003,-79.2036,synthetic
synthetic,125.6569,127.6614,synthetic
synthetic,175.1281,43.328,synthetic
synthetic,-138.1327,122.116,synthetic
synthetic,111.2763,-70.9089,synthetic
synthetic,169.4025,40.4616,synthetic
synthetic,-50.2327,-42.8481,synthetic
synthetic,172.9858,168.4407,synthetic
synthetic,128.796,10.1229,synthetic
synthetic,116.6887,156.5328,synthetic
synthetic,67.8201,32.0485,synthetic
synthetic,-89.3837,-118.6009,synthetic
synthetic,-123.0379,1.4724,synthetic
synthetic,-97.3158,-177.0933,synthetic
synthetic,-56.7022,163.0165,synthetic
synthetic,66.1561,135.3969,synthetic
synthetic,86.2566,-66.8769,synthetic
synthetic,141.8321,115.0427,synthetic
synthetic,77.5635,-179.8345,synthetic
synthetic,-80.3107,127.1132,synthetic
synthetic,-134.1372,-60.828,synthetic
synthetic,177.7011,42.0959,synthetic
synthetic,127.6236,-47.9121,synthetic
synthetic,136.4863,106.8927,synthetic
synthetic,169.6323,168.2054,synthetic
synthetic,59.2911,-144.8909,synthetic
synthetic,-86.7833,65.2954,synthetic
synthetic,141.8515,-159.6453,synthetic
synthetic,-126.5014,-131.0035,synthetic
synthetic,124.551,130.5191,synthetic
synthetic,-66.0063,-51.9985,synthetic
synthetic,-32.9126,-174.2352,synthetic
synthetic,174.0574,178.3386,synthetic
synthetic,-101.1794,100.8862,synthetic
synthetic,-100.1318,-168.4385,synthetic
synthetic,-122.9577,150.1208,synthetic
synthetic,119.0261,124.9009,synthetic
synthetic,-57.447,116.6701,synthetic
synthetic,65.5027,148.1664,synthetic
synthetic,106.5733,101.9812,synthetic
synthetic,170.5053,45.2456,synthetic
synthetic,159.2063,-51.9826,synthetic
synthetic,-70.6578,23.2589,synthetic
synthetic,-143.166,-85.7008,synthetic
synthetic,-120.8995,-173.8877,synthetic
synthetic,-89.7096,-125.0416,synthetic
synthetic,-26.2417,-43.9034,synthetic
synthetic,-161.1086,-54.0009,synthetic
synthetic,-86.2545,-119.5233,synthetic
synthetic,-147.7421,76.8715,synthetic
synthetic,-63.5996,130.332,synthetic
synthetic,-131.2247,113.6081,synthetic
synthetic,-73.6156,-15.9897,synthetic
synthetic,-105.8039,-175.2171,synthetic
synthetic,82.2294,162.2726,synthetic
synthetic,102.4088,112.0619,synthetic
synthetic,-45.512,155.4024,synthetic
synthetic,86.3088,-68.0234,synthetic
synthetic,-177.4241,84.5312,synthetic
synthetic,-62.8157,-37.0163,synthetic
synthetic,62.6472,144.9869,synthetic
synthetic,-94.2318,45.3578,synthetic
synthetic,-175.9522,-36.2889,synthetic
synthetic,-127.359,102.9278,synthetic
synthetic,-142.2495,-171.7926,synthetic
synthetic,125.7908,-47.7726,synthetic
synthetic,170.8551,154.4626,synthetic
synthetic,-127.7945,-129.04,synthetic
synthetic,78.0316,-0.4467,synthetic
synthetic,-163.032,-173.8948,synthetic
synthetic,-55.3725,119.3328,synthetic
synthetic,-103.5417,-166.252,synthetic
synthetic,-171.0364,-173.2792,synthetic
synthetic,163.8138,-172.0838,synthetic
synthetic,167.621,-173.8693,synthetic
synthetic,-48.175,-24.1351,synthetic
synthetic,80.311,-178.4179,synthetic
synthetic,-41.8659,-177.5356,synthetic
synthetic,-75.1146,-10.8086,synthetic
synthetic,-100.595,-2.0985,synthetic
synthetic,-166.8898,178.0884,synthetic
synthetic,165.7083,-56.2206,synthetic
synthetic,177.8172,-34.7146,synthetic
synthetic,78.9733,-136.8603,synthetic
synthetic,-68.3462,135.8594,synthetic
synthetic,-99.3738,-24.7828,synthetic
synthetic,-66.1762,-35.8284,synthetic
synthetic,-156.7197,78.6061,synthetic
synthetic,-69.4485,-36.4882,synthetic
synthetic,80.4763,153.0574,synthetic
synthetic,154.1544,-57.9611,synthetic
synthetic,178.7634,41.4947,synthetic
synthetic,79.7405,158.0129,synthetic
synthetic,-91.5457,-173.654,synthetic
synthetic,172.8852,-178.1959,synthetic
synthetic,-123.6834,1.9662,synthetic
synthetic,-33.4105,117.1433,synthetic
synthetic,-166.6283,-167.9018,synthetic
synthetic,98.8475,107.9881,synthetic
synthetic,-61.7892,-41.3921,synthetic
synthetic,171.1591,158.6512,synthetic
synthetic,171.0026,163.8703,synthetic
synthetic,84.4916,-60.6561,synthetic
synthetic,-159.5208,-58.834,synthetic
synthetic,-126.0715,157.2359,synthetic
synthetic,79.5084,-130.6996,synthetic
synthetic,-157.2755,72.2198,synthetic
synthetic,-141.6129,-81.8583,synthetic
synthetic,-82.8776,66.6703,synthetic
synthetic,-93.9487,137.7703,synthetic
synthetic,-165.9347,-167.9768,synthetic
synthetic,-91.8362,-119.4189,synthetic
synthetic,-116.0216,4.7185,synthetic
synthetic,175.1188,44.6648,synthetic
synthetic,111.065,104.7254,synthetic
synthetic,-137.33,74.6617,synthetic
synthetic,-179.8461,-36.2624,synthetic
synthetic,171.8703,34.5889,synthetic
synthetic,-114.2989,113.3318,synthetic
synthetic,-54.9167,-50.7153,synthetic
synthetic,66.9654,18.7899,synthetic
synthetic,-101.8803,67.823,synthetic
synthetic,-163.6388,-172.67,synthetic
synthetic,179.4418,32.2783,synthetic
synthetic,-142.746,-76.3562,synthetic
synthetic,-107.7159,160.2118,synthetic
synthetic,165.4665,156.0612,synthetic
synthetic,-94.4898,155.4074,synthetic
synthetic,81.8362,160.2466,synthetic
synthetic,126.5546,125.9619,synthetic
synthetic,-156.3557,-49.2166,synthetic
synthetic,-112.95,144.7223,synthetic
synthetic,124.9595,127.6142,synthetic
synthetic,127.9357,7.0518,synthetic
synthetic,-128.7377,-127.3863,synthetic
synthetic,-27.5513,-176.037,synthetic
synthetic,77.3311,153.8537,synthetic
synthetic,83.3703,-175.4164,synthetic
synthetic,-54.6287,141.0973,synthetic
synthetic,169.9098,-177.2692,synthetic
synthetic,-25.8663,-173.596,synthetic
synthetic,-115.2617,-14.5424,synthetic
synthetic,79.749,-67.0431,synthetic
synthetic,-164.0284,159.1409,synthetic
synthetic,-160.3292,-51.0864,synthetic
synthetic,-31.7329,-169.926,synthetic
synthetic,109.7834,13.461,synthetic
synthetic,-131.4478,-56.8177,synthetic
synthetic,-46.4505,-78.055,synthetic
synthetic,-92.2623,-123.3544,synthetic
synthetic,-147.5051,34.7199,synthetic
synthetic,-23.3354,-174.5542,synthetic
synthetic,91.0154,-176.7921,synthetic
synthetic,165.7438,43.8146,synthetic
synthetic,75.8504,-131.5422,synthetic
synthetic,-163.8379,-53.0659,synthetic
synthetic,-46.847,-61.5696,synthetic
synthetic,164.6772,-171.9688,synthetic
synthetic,-68.2479,-72.549,synthetic
synthetic,172.0939,39.9206,synthetic
synthetic,107.8045,-68.1322,synthetic
synthetic,-109.7819,149.7752,synthetic
synthetic,-81.2924,-8.6812,synthetic
synthetic,77.0345,2.609,synthetic
synthetic,58.2559,-147.8843,synthetic
synthetic,-72.3874,-36.1688,synthetic
synthetic,-48.7012,-169.5013,synthetic
synthetic,-53.5969,-52.589,synthetic
synthetic,-134.996,156.1549,synthetic
synthetic,-84.2097,-119.7569,synthetic
synthetic,126.8313,11.182,synthetic
synthetic,-129.2728,-132.4715,synthetic
synthetic,-106.9189,138.7408,synthetic
synthetic,151.8661,-55.9057,synthetic
synthetic,-154.1818,36.8709,synthetic
synthetic,60.3633,47.0667,synthetic
synthetic,72.3256,-0.6361,synthetic
synthetic,-54.9402,-65.3391,synthetic
synthetic,-128.5757,137.1356,synthetic
synthetic,-85.9218,0.4225,synthetic
synthetic,173.356,44.6979,synthetic
synthetic,-35.8022,74.38,synthetic
synthetic,-32.7612,77.6296,synthetic
synthetic,168.9437,175.7331,synthetic
synthetic,-91.8711,44.1687,synthetic
synthetic,-1.1724,-80.9159,synthetic
synthetic,-60.4756,20.1844,synthetic
synthetic,162.6131,-169.0045,synthetic
synthetic,-90.6869,79.4171,synthetic
synthetic,-103.2814,124.4228,synthetic
synthetic,162.8949,-55.1954,synthetic
synthetic,-63.2121,-42.899,synthetic
synthetic,-113.2302,21.4522,synthetic
synthetic,-71.321,-15.3935,synthetic
synthetic,-47.2166,-54.8017,synthetic
synthetic,-178.1837,-179.1495,synthetic
synthetic,-105.0418,158.9721,synthetic
synthetic,-163.1236,-176.3139,synthetic
synthetic,141.2296,111.6986,synthetic
synthetic,124.2154,-43.7174,synthetic
synthetic,-167.3089,77.2859,synthetic
synthetic,-89.5332,-115.2205,synthetic
synthetic,75.5821,156.2388,synthetic
synthetic,-129.1918,142.0401,synthetic
synthetic,61.0059,27.5899,synthetic
synthetic,-157.9006,73.9573,synthetic
synthetic,-110.6675,-173.0524,synthetic
synthetic,-47.3928,-172.8431,synthetic
synthetic,134.4342,165.8721,synthetic
synthetic,-111.1106,114.5279,synthetic
synthetic,80.318,-132.5923,synthetic
synthetic,-167.5072,-167.8665,synthetic
synthetic,-120.517,128.3187,synthetic
synthetic,0.0661,-73.0717,synthetic
synthetic,104.6833,-8.9796,synthetic
synthetic,-60.9047,-36.0653,synthetic
synthetic,110.0334,-67.9274,synthetic
synthetic,-104.3243,77.1926,synthetic
synthetic,150.172,-53.4472,synthetic
synthetic,67.3103,20.7442,synthetic
synthetic,-96.911,-171.4338,synthetic
synthetic,-89.0932,-117.5867,synthetic
synthetic,60.2506,140.9235,synthetic
synthetic,176.6326,-34.4346,synthetic
synthetic,-81.7065,53.2619,synthetic
synthetic,70.2594,139.9448,synthetic
synthetic,-105.049,-3.8653,synthetic
synthetic,44.8733,63.3425,synthetic
synthetic,67.7804,134.5817,synthetic
synthetic,177.593,42.1682,synthetic
synthetic,144.1414,153.8274,synthetic
synthetic,152.8491,-54.5878,synthetic
synthetic,-163.0898,-175.5317,synthetic
synthetic,-67.6875,7.0341,synthetic
synthetic,-41.7115,-167.6536,synthetic
synthetic,-60.4509,-44.6892,synthetic
synthetic,-91.1215,-120.2852,synthetic
synthetic,76.4277,-136.7707,synthetic
synthetic,-61.6507,-37.791,synthetic
synthetic,-122.9647,-130.4028,synthetic
synthetic,-28.8927,76.346,synthetic
synthetic,71.3773,3.6332,synthetic
synthetic,-103.7853,99.6027,synthetic
synthetic,175.8256,44.5534,synthetic
synthetic,48.4162,53.8472,synthetic
synthetic,130.5067,-48.2498,synthetic
synthetic,47.6352,55.2073,synthetic
synthetic,-80.4011,155.5342,synthetic
synthetic,-161.626,-51.8283,synthetic
synthetic,-12.3065,122.3193,synthetic
synthetic,161.5332,-53.0641,synthetic
synthetic,62.0591,23.1666,synthetic
synthetic,179.0295,-35.5722,synthetic
synthetic,-156.1293,-52.6185,synthetic
synthetic,-118.1827,-171.3379,synthetic
synthetic,48.5855,52.7945,synthetic
synthetic,79.6471,-178.763,synthetic
synthetic,130.277,170.4231,synthetic
synthetic,85.4156,-68.0067,synthetic
synthetic,155.1905,-52.8801,synthetic
synthetic,-120.2414,31.5261,synthetic
synthetic,-133.1255,-14.7754,synthetic
synthetic,-70.2576,22.1669,synthetic
synthetic,-176.5832,82.6286,synthetic
synthetic,176.1428,169.8661,synthetic
synthetic,-25.5541,140.3459,synthetic
synthetic,-86.4831,118.4093,synthetic
synthetic,-34.1588,-172.1736,synthetic
synthetic,178.2112,-33.7839,synthetic
synthetic,-43.8621,-68.1445,synthetic
synthetic,154.3676,12.7338,synthetic
synthetic,-179.7964,-32.6272,synthetic
synthetic,145.8516,-161.4224,synthetic
synthetic,-53.7863,-48.3382,synthetic
synthetic,61.9039,142.8364,synthetic
synthetic,149.3334,114.5664,synthetic
synthetic,54.1855,63.1661,synthetic
synthetic,84.9993,-172.6932,synthetic
synthetic,-142.3585,-175.2646,synthetic
synthetic,-71.4258,132.3803,synthetic
synthetic,171.6376,42.8139,synthetic
synthetic,-154.9534,38.1846,synthetic
synthetic,70.9514,126.8122,synthetic
synthetic,103.8383,105.2866,synthetic
synthetic,168.2903,-176.0787,synthetic
synthetic,-129.2908,116.993,synthetic
synthetic,174.7306,-177.8198,synthetic
synthetic,-91.3186,-116.0352,synthetic
synthetic,127.0669,11.0806,synthetic
synthetic,85.6766,-170.6464,synthetic
synthetic,-140.3252,132.1164,synthetic
synthetic,-100.1052,-168.1351,synthetic
synthetic,-45.2553,-170.1163,synthetic
synthetic,-11.8254,121.8146,synthetic
synthetic,124.81,-46.2406,synthetic
synthetic,156.492,7.8769,synthetic
synthetic,172.7906,38.9657,synthetic
synthetic,-162.4832,76.9513,synthetic
synthetic,174.9271,-176.6029,synthetic
synthetic,-106.1833,-5.5379,synthetic
synthetic,80.5504,-135.7439,synthetic
synthetic,61.9382,21.0844,synthetic
synthetic,-38.2011,72.2746,synthetic
synthetic,-55.4581,-42.492,synthetic
synthetic,162.9775,-170.9459,synthetic
synthetic,-48.3814,-22.7972,synthetic
synthetic,53.934,26.2315,synthetic
synthetic,-123.2041,-0.7668,synthetic
synthetic,174.5082,168.5859,synthetic
synthetic,-132.3797,79.0327,synthetic
synthetic,168.1846,-174.2369,synthetic
synthetic,140.8487,-163.2484,synthetic
synthetic,-47.6604,-173.5698,synthetic
synthetic,-120.6648,98.5416,synthetic
synthetic,104.3499,-15.5495,synthetic
synthetic,87.7739,-161.1255,synthetic
synthetic,128.4222,11.9676,synthetic
synthetic,98.8064,23.7905,synthetic
synthetic,-138.8432,-81.3292,synthetic
synthetic,159.6582,-168.1489,synthetic
synthetic,-105.2859,147.6273,synthetic
synthetic,-167.9065,-176.9956,synthetic
synthetic,104.6254,158.564,synthetic
synthetic,-177.1397,89.3022,synthetic
synthetic,109.4973,9.7758,synthetic
synthetic,-25.394,-170.8435,synthetic
synthetic,-43.059,-58.615,synthetic
synthetic,-87.2557,14.6794,synthetic
synthetic,99.7631,110.6013,synthetic
synthetic,-69.3392,6.6527,synthetic
synthetic,-113.8566,124.5934,synthetic
synthetic,122.2192,9.705,synthetic
synthetic,155.956,-48.8562,synthetic
synthetic,117.0441,162.0877,synthetic
synthetic,-137.7352,30.5681,synthetic
synthetic,150.4803,-55.3551,synthetic
synthetic,176.7741,-34.2345,synthetic
synthetic,-52.6857,-51.7575,synthetic
synthetic,154.3914,169.7561,synthetic
synthetic,-164.7619,-166.4063,synthetic
synthetic,160.3678,-55.8343,synthetic
synthetic,-123.3431,118.0492,synthetic
synthetic,177.186,179.7398,synthetic
synthetic,-106.7187,116.3911,synthetic
synthetic,-130.8922,-125.642,synthetic
synthetic,30.897,63.412,synthetic
synthetic,133.5513,-156.5797,synthetic
synthetic,175.718,41.5623,synthetic
synthetic,179.1104,43.1848,synthetic
synthetic,-93.2074,39.9513,synthetic
synthetic,126.7596,8.0364,synthetic
synthetic,-157.317,30.102,synthetic
synthetic,-123.4915,-173.7499,synthetic
