pdb_id,phi,psi,source
synthetic,-13.4924,-11.2583,synthetic
synthetic,129.0431,-30.9263,synthetic
synthetic,-137.0033,19.3383,synthetic
synthetic,-65.5821,-157.49,synthetic
synthetic,43.6157,-53.6372,synthetic
synthetic,56.276,-39.1934,synthetic
synthetic,105.7607,-178.9037,synthetic
synthetic,176.4355,99.5554,synthetic
synthetic,-96.1573,-178.9201,synthetic
synthetic,176.2873,-100.9402,synthetic
synthetic,-39.6071,120.809,synthetic
synthetic,-111.69,60.8992,synthetic
synthetic,84.505,-176.7802,synthetic
synthetic,54.0181,54.3696,synthetic
synthetic,172.6204,142.9404,synthetic
synthetic,168.4614,-9.2051,synthetic
synthetic,46.1371,53.6666,synthetic
synthetic,178.4412,-95.0463,synthetic
synthetic,69.0806,-148.7234,synthetic
synthetic,-176.5209,-37.5292,synthetic
synthetic,47.2977,-132.787,synthetic
synthetic,106.6375,117.2353,synthetic
synthetic,89.8929,-173.2521,synthetic
synthetic,103.9308,112.6284,synthetic
synthetic,-130.6975,137.5375,synthetic
synthetic,62.9312,-49.7609,synthetic
synthetic,103.5308,179.7796,synthetic
synthetic,45.1896,-57.7544,synthetic
synthetic,90.5549,-155.6481,synthetic
synthetic,-134.0432,-107.7279,synthetic
synthetic,10.1708,95.9051,synthetic
synthetic,123.7132,-23.4268,synthetic
synthetic,-110.8437,120.815,synthetic
synthetic,-121.8782,48.8716,synthetic
synthetic,163.8919,-176.8229,synthetic
synthetic,154.6082,167.9519,synthetic
synthetic,106.2673,173.0873,synthetic
synthetic,164.9763,-153.2712,synthetic
synthetic,110.4917,175.1498,synthetic
synthetic,177.0065,85.7957,synthetic
synthetic,79.3798,152.2029,synthetic
synthetic,-41.6277,135.0756,synthetic
synthetic,-42.4403,-119.9813,synthetic
synthetic,134.1221,28.4276,synthetic
synthetic,-27.6248,-120.2961,synthetic
synthetic,-157.6923,158.6252,synthetic
synthetic,-25.5132,138.5052,synthetic
synthetic,-177.152,154.6887,synthetic
synthetic,171.5875,149.656,synthetic
synthetic,-66.2027,146.676,synthetic
synthetic,-122.2842,-176.2492,synthetic
synthetic,154.7418,-56.1215,synthetic
synthetic,-160.6585,40.7605,synthetic
synthetic,-159.4674,41.0998,synthetic
synthetic,-96.9256,-116.5922,synthetic
synthetic,-97.7028,106.9082,synthetic
synthetic,-179.2498,151.5401,synthetic
synthetic,-95.0825,127.783,synthetic
synthetic,179.2406,146.6852,synthetic
synthetic,-178.2777,97.2952,synthetic
synthetic,-128.6333,-106.017,synthetic
synthetic,137.2607,33.9856,synthetic
synthetic,-49.0451,-40.2977,synthetic
synthetic,116.2209,14.9244,synthetic
synthetic,-120.8361,-11.8859,synthetic
synthetic,178.5884,174.3852,synthetic
synthetic,-144.1596,-85.9082,synthetic
synthetic,136.6684,153.7635,synthetic
synthetic,-159.886,-169.6034,synthetic
synthetic,4.8608,-102.4837,synthetic
synthetic,-150.7326,167.4154,synthetic
synthetic,129.557,-43.6825,synthetic
synthetic,109.9287,174.8022,synthetic
synthetic,166.9704,-11.2068,synthetic
synthetic,62.4226,-46.7799,synthetic
synthetic,-81.0624,164.5464,synthetic
synthetic,-162.4846,152.1085,synthetic
synthetic,90.3085,-155.7445,synthetic
synthetic,-29.7335,-175.46,synthetic
synthetic,103.8209,179.2007,synthetic
synthetic,-168.1046,-66.8814,synthetic
synthetic,-28.5037,-176.9871,synthetic
synthetic,-84.9191,-39.221,synthetic
synthetic,54.4164,-85.8699,synthetic
synthetic,179.3652,-98.9537,synthetic
synthetic,166.3708,0.2729,synthetic
synthetic,-75.58,179.1081,synthetic
synthetic,-14.2635,-10.9154,synthetic
synthetic,53.9821,62.3053,synthetic
synthetic,40.6217,58.2996,synthetic
synthetic,40.2659,-59.4899,synthetic
synthetic,160.1485,178.9594,synthetic
synthetic,-69.0051,-36.2068,synthetic
synthetic,122.2802,7.6303,synthetic
synthetic,15.8325,91.6211,synthetic
synthetic,-154.2009,137.0956,synthetic
synthetic,130.4342,33.04,synthetic
synthetic,-88.9467,-123.7525,synthetic
synthetic,116.5291,13.9119,synthetic
synthetic,87.393,150.443,synthetic
synthetic,-179.5314,39.1943,synthetic
synthetic,-174.5377,-35.1477,synthetic
synthetic,-82.2503,-119.2753,synthetic
synthetic,-26.7959,-119.1324,synthetic
synthetic,-124.9683,-127.2635,synthetic
synthetic,120.9161,-170.4357,synthetic
synthetic,84.2762,86.8302,synthetic
synthetic,-56.6029,139.9455,synthetic
synthetic,84.2702,-156.1628,synthetic
synthetic,170.2846,40.6358,synthetic
synthetic,-23.8952,-175.3865,synthetic
synthetic,64.5553,-156.2374,synthetic
synthetic,148.7306,-57.1987,synthetic
synthetic,-89.8234,176.6866,synthetic
synthetic,108.0248,-21.5431,synthetic
synthetic,24.3659,93.8955,synthetic
synthetic,177.2765,-99.8099,synthetic
synthetic,-137.9648,15.3473,synthetic
synthetic,-128.909,-174.0018,synthetic
synthetic,117.3082,-74.6604,synthetic
synthetic,71.9665,155.9925,synthetic
synthetic,32.5552,-99.3505,synthetic
synthetic,-165.7848,177.4041,synthetic
synthetic,39.4447,-102.8287,synthetic
synthetic,-73.6546,36.9945,synthetic
synthetic,-32.4118,77.1169,synthetic
synthetic,132.7641,-34.8614,synthetic
synthetic,97.1178,115.5681,synthetic
synthetic,-176.0502,-162.9059,synthetic
synthetic,166.0187,-171.162,synthetic
synthetic,-178.0546,96.1351,synthetic
synthetic,176.0796,149.6341,synthetic
synthetic,66.5729,141.4967,synthetic
synthetic,-29.2572,-178.7541,synthetic
synthetic,124.8108,24.5266,synthetic
synthetic,61.1478,-37.507,synthetic
synthetic,45.9808,-136.2432,synthetic
synthetic,43.9316,101.2134,synthetic
synthetic,-31.5743,-170.1656,synthetic
synthetic,-25.0086,80.8424,synthetic
synthetic,-55.8512,122.7632,synthetic
synthetic,-32.6196,162.1385,synthetic
synthetic,178.1731,-97.7159,synthetic
synthetic,-69.5875,-179.0225,synthetic
synthetic,-87.8014,-118.5072,synthetic
synthetic,-162.7663,42.6761,synthetic
synthetic,37.7646,54.7919,synthetic
synthetic,-64.5172,-41.4732,synthetic
synthetic,-121.3614,140.5987,synthetic
synthetic,43.3141,-136.4636,synthetic
synthetic,-27.2673,-172.6351,synthetic
synthetic,-97.7361,-161.1495,synthetic
synthetic,62.6359,137.7835,synthetic
synthetic,45.1505,101.1592,synthetic
synthetic,56.6757,16.8493,synthetic
synthetic,99.3123,-8.8842,synthetic
synthetic,63.2084,121.5643,synthetic
synthetic,-19.1634,-167.5065,synthetic
synthetic,62.4923,119.0037,synthetic
synthetic,-168.5292,173.5271,synthetic
synthetic,13.4381,-83.2754,synthetic
synthetic,18.1856,63.8917,synthetic
synthetic,179.6141,-176.4276,synthetic
synthetic,173.9592,-34.877,synthetic
synthetic,-74.9656,4.5721,synthetic
synthetic,143.1431,158.3782,synthetic
synthetic,-99.0769,36.0066,synthetic
synthetic,153.953,-133.0925,synthetic
synthetic,148.2854,165.6983,synthetic
synthetic,86.2689,154.6966,synthetic
synthetic,-179.5044,93.1583,synthetic
synthetic,164.2958,-151.5133,synthetic
synthetic,-47.4637,-63.2011,synthetic
synthetic,93.7114,119.4595,synthetic
synthetic,145.1681,108.5584,synthetic
synthetic,60.8772,139.9838,synthetic
synthetic,46.5607,-54.5091,synthetic
synthetic,116.9299,-72.1947,synthetic
synthetic,-169.3174,42.4845,synthetic
synthetic,-145.9865,-79.4566,synthetic
synthetic,174.599,40.593,synthetic
synthetic,-100.3716,125.3321,synthetic
synthetic,93.2275,-12.1195,synthetic
synthetic,-173.4175,173.3175,synthetic
synthetic,149.4106,-57.0101,synthetic
synthetic,-178.7937,-93.8574,synthetic
synthetic,109.4864,15.5402,synthetic
synthetic,-167.3385,-159.8278,synthetic
synthetic,175.8684,-94.3922,synthetic
synthetic,-66.5034,126.5618,synthetic
synthetic,85.8523,144.1483,synthetic
synthetic,-178.5411,90.6707,synthetic
synthetic,152.0421,168.1422,synthetic
synthetic,104.896,-12.001,synthetic
synthetic,179.2616,-90.4953,synthetic
synthetic,-106.1361,-17.3888,synthetic
synthetic,177.0909,-162.6102,synthetic
synthetic,116.0027,-175.7617,synthetic
synthetic,107.712,-65.2181,synthetic
synthetic,37.5577,-97.8403,synthetic
synthetic,-120.8327,140.4855,synthetic
synthetic,81.4009,-3.9167,synthetic
synthetic,102.7745,113.6674,synthetic
synthetic,106.8085,-6.9639,synthetic
synthetic,66.391,29.2564,synthetic
synthetic,-27.0729,-43.7682,synthetic
synthetic,149.4203,166.007,synthetic
synthetic,154.7256,-62.0682,synthetic
synthetic,77.4205,-3.7578,synthetic
synthetic,-22.1491,-166.0196,synthetic
synthetic,-86.6585,-159.3445,synthetic
synthetic,-69.0441,-36.7448,synthetic
synthetic,-176.9967,177.0958,synthetic
synthetic,-81.5284,162.3023,synthetic
synthetic,161.2946,-175.5548,synthetic
synthetic,-30.6883,-121.0905,synthetic
synthetic,116.0241,8.5905,synthetic
synthetic,-162.2202,75.9536,synthetic
synthetic,-48.0094,-59.0308,synthetic
synthetic,177.0657,-34.0737,synthetic
synthetic,65.3134,-146.8527,synthetic
synthetic,-130.8499,-47.0759,synthetic
synthetic,-153.4364,-138.3229,synthetic
synthetic,-8.1949,-6.068,synthetic
synthetic,35.1644,-102.0345,synthetic
synthetic,116.4794,-73.7759,synthetic
synthetic,132.7957,114.108,synthetic
synthetic,73.7251,-2.4878,synthetic
synthetic,-30.4507,75.8191,synthetic
synthetic,177.0264,-35.4381,synthetic
synthetic,-75.8181,25.0253,synthetic
synthetic,-124.5386,140.7851,synthetic
synthetic,14.2521,98.3522,synthetic
synthetic,-25.5366,72.3043,synthetic
synthetic,-139.8276,154.1689,synthetic
synthetic,168.6008,-9.656,synthetic
synthetic,50.9044,45.8125,synthetic
synthetic,37.6124,77.8099,synthetic
synthetic,16.687,90.7093,synthetic
synthetic,89.8447,-160.7229,synthetic
synthetic,174.6864,-178.9318,synthetic
synthetic,-28.6102,-173.3646,synthetic
synthetic,150.6849,164.9803,synthetic
synthetic,-175.0813,-95.0912,synthetic
synthetic,173.1873,48.9682,synthetic
synthetic,-94.5795,-141.5336,synthetic
synthetic,-106.1129,152.7028,synthetic
synthetic,-88.7526,-155.9807,synthetic
synthetic,-156.1344,-176.9441,synthetic
synthetic,-147.9343,-5.4225,synthetic
synthetic,166.0783,-13.3027,synthetic
synthetic,106.7272,178.6117,synthetic
synthetic,-63.4497,131.0693,synthetic
synthetic,47.4528,-112.5779,synthetic
synthetic,156.8738,172.5775,synthetic
synthetic,56.5349,-156.3712,synthetic
synthetic,-53.3642,145.8672,synthetic
synthetic,-172.4166,118.9476,synthetic
synthetic,-167.2901,-170.3047,synthetic
synthetic,114.6459,-80.9178,synthetic
synthetic,88.8066,-160.5934,synthetic
synthetic,60.1717,51.4902,synthetic
synthetic,66.8852,-94.3046,synthetic
synthetic,66.7735,-159.1693,synthetic
synthetic,-89.4277,-123.6559,synthetic
synthetic,-145.9645,5.2301,synthetic
synthetic,-100.6283,163.7993,synthetic
synthetic,-90.1146,137.1667,synthetic
synthetic,-175.5052,-173.1533,synthetic
synthetic,168.2112,175.0713,synthetic
synthetic,10.6369,97.2652,synthetic
synthetic,-12.5712,-11.3818,synthetic
synthetic,-11.7928,-5.5014,synthetic
synthetic,-10.9363,125.1127,synthetic
synthetic,-61.2634,-174.8582,synthetic
synthetic,104.2442,-88.4821,synthetic
synthetic,103.6709,-33.3717,synthetic
synthetic,-174.7834,86.6525,synthetic
synthetic,-99.4825,-142.6848,synthetic
synthetic,-124.9354,-99.947,synthetic
synthetic,168.0295,-94.6398,synthetic
synthetic,-173.2474,52.7409,synthetic
synthetic,-28.5037,71.8031,synthetic
synthetic,90.0111,-7.906,synthetic
synthetic,-137.3428,108.4551,synthetic
synthetic,176.7017,-179.8815,synthetic
synthetic,51.5226,-57.8848,synthetic
synthetic,-74.1689,15.0791,synthetic
synthetic,-37.8442,-116.2584,synthetic
synthetic,64.1212,-152.6073,synthetic
synthetic,-28.5497,-175.166,synthetic
synthetic,116.8888,21.4961,synthetic
synthetic,64.3261,-97.1586,synthetic
synthetic,-176.4526,40.5009,synthetic
synthetic,14.0983,97.6308,synthetic
synthetic,113.0993,-179.1234,synthetic
synthetic,150.6607,-53.5844,synthetic
synthetic,138.9014,31.7269,synthetic
synthetic,72.3065,139.9955,synthetic
synthetic,-172.1852,-164.2724,synthetic
synthetic,49.5107,-59.0946,synthetic
synthetic,-150.0896,0.0116,synthetic
synthetic,-159.8674,-57.0937,synthetic
synthetic,-66.0186,143.4726,synthetic
synthetic,178.7103,41.5979,synthetic
synthetic,-77.3915,-21.3542,synthetic
synthetic,58.7818,45.4812,synthetic
synthetic,-97.0435,-139.004,synthetic
synthetic,-92.4884,-122.5676,synthetic
synthetic,-35.4366,-116.3862,synthetic
synthetic,-157.733,-59.5507,synthetic
synthetic,177.4142,91.9855,synthetic
synthetic,-154.0788,-42.7708,synthetic
synthetic,58.2741,45.7651,synthetic
synthetic,-58.6519,-43.8326,synthetic
synthetic,-117.2396,-18.2697,synthetic
synthetic,176.5187,169.6238,synthetic
synthetic,-30.9678,-174.2452,synthetic
synthetic,-84.2392,75.9458,synthetic
synthetic,77.2249,-137.4528,synthetic
synthetic,-72.5399,-57.2914,synthetic
synthetic,-160.2551,158.135,synthetic
synthetic,-179.3998,-176.7155,synthetic
synthetic,-159.0415,151.2085,synthetic
synthetic,-14.8042,129.3853,synthetic
synthetic,123.2711,-48.2176,synthetic
synthetic,-153.128,-113.3775,synthetic
synthetic,145.1839,-166.2808,synthetic
synthetic,-158.407,-54.1279,synthetic
synthetic,-149.5684,-166.8567,synthetic
synthetic,49.6555,-107.3814,synthetic
synthetic,142.8536,-166.2617,synthetic
synthetic,64.8308,39.267,synthetic
synthetic,67.2279,-43.4531,synthetic
synthetic,75.8594,94.6017,synthetic
synthetic,-91.4848,-162.3407,synthetic
synthetic,99.4495,112.3653,synthetic
synthetic,-150.6004,179.7476,synthetic
synthetic,37.2355,59.7436,synthetic
synthetic,154.1779,-52.7545,synthetic
synthetic,-176.8976,-99.9757,synthetic
synthetic,-170.8423,-171.6599,synthetic
synthetic,173.6761,44.8856,synthetic
synthetic,-140.7977,132.8792,synthetic
synthetic,169.6036,7.1055,synthetic
synthetic,178.549,-10.1534,synthetic
synthetic,-28.1488,179.9439,synthetic
synthetic,69.6294,19.8791,synthetic
synthetic,-16.9436,-165.3426,synthetic
synthetic,150.3047,165.3235,synthetic
synthetic,126.0184,-45.0401,synthetic
synthetic,-97.0546,-122.81,synthetic
synthetic,-178.4397,-89.1312,synthetic
synthetic,66.6055,-48.698,synthetic
synthetic,-90.1779,-117.6124,synthetic
synthetic,117.3043,-43.7272,synthetic
synthetic,161.4998,-174.3828,synthetic
synthetic,143.4275,-163.5879,synthetic
synthetic,178.2866,-96.2136,synthetic
synthetic,120.8279,179.1788,synthetic
synthetic,-123.4659,-106.4358,synthetic
synthetic,-68.9254,77.2636,synthetic
synthetic,-33.4344,102.6183,synthetic
synthetic,-161.8801,-61.5712,synthetic
synthetic,141.1418,-153.7554,synthetic
synthetic,-88.1259,-156.7303,synthetic
synthetic,-86.0003,-115.2079,synthetic
synthetic,-95.6095,-108.9622,synthetic
synthetic,-174.6492,-39.8727,synthetic
synthetic,-66.8937,7.3594,synthetic
synthetic,-132.9733,-104.9303,synthetic
synthetic,-68.9625,134.3751,synthetic
synthetic,88.9107,-160.5889,synthetic
synthetic,-33.4728,-50.881,synthetic
synthetic,-118.9395,91.528,synthetic
synthetic,168.2755,-153.5074,synthetic
synthetic,87.3343,-86.8756,synthetic
synthetic,-179.0896,-33.9298,synthetic
synthetic,-159.3071,134.0439,synthetic
synthetic,-31.6099,178.2237,synthetic
synthetic,-1.087,-12.116,synthetic
synthetic,14.6443,95.6297,synthetic
synthetic,108.6498,-46.4598,synthetic
synthetic,-149.4383,24.8954,synthetic
synthetic,-2.9676,-101.1724,synthetic
synthetic,39.3682,-99.7165,synthetic
synthetic,-87.5464,-156.3014,synthetic
synthetic,104.0951,-91.9712,synthetic
synthetic,-38.6655,-31.7741,synthetic
synthetic,-92.0083,139.5409,synthetic
synthetic,-37.0804,-67.6312,synthetic
synthetic,-176.3061,172.4393,synthetic
synthetic,-120.2945,157.9373,synthetic
synthetic,-65.6517,-34.2237,synthetic
synthetic,82.4607,87.8603,synthetic
synthetic,-79.8462,40.2584,synthetic
synthetic,-123.5414,36.0587,synthetic
synthetic,-88.8574,-164.6868,synthetic
synthetic,-85.4184,-126.8008,synthetic
synthetic,-68.4821,-34.0075,synthetic
synthetic,32.7486,-96.2286,synthetic
synthetic,149.362,169.6389,synthetic
synthetic,36.968,-100.2985,synthetic
synthetic,170.5767,-10.4625,synthetic
synthetic,-10.4741,-11.725,synthetic
synthetic,-175.4804,-177.6062,synthetic
synthetic,0.6533,-101.846,synthetic
synthetic,-134.5808,-0.6661,synthetic
synthetic,-176.2765,47.2185,synthetic
synthetic,-144.6965,138.2534,synthetic
synthetic,-75.0035,75.9007,synthetic
synthetic,-167.9896,-173.4059,synthetic
synthetic,-108.2941,113.366,synthetic
synthetic,-61.5112,151.0744,synthetic
synthetic,97.1706,-4.8375,synthetic
synthetic,63.3837,31.7748,synthetic
synthetic,-73.1155,160.7717,synthetic
synthetic,-149.9428,108.2335,synthetic
synthetic,-94.7918,85.5277,synthetic
synthetic,123.5813,-23.6415,synthetic
synthetic,80.8605,87.2321,synthetic
synthetic,177.7627,91.0709,synthetic
synthetic,-139.3861,156.2477,synthetic
synthetic,147.3633,-60.7759,synthetic
synthetic,69.6124,-8.449,synthetic
synthetic,-176.5575,149.729,synthetic
synthetic,120.2784,129.4615,synthetic
synthetic,-93.2015,88.3544,synthetic
synthetic,-178.7723,-41.1635,synthetic
synthetic,105.7209,-87.6892,synthetic
synthetic,-168.3289,-166.3942,synthetic
synthetic,36.8588,-99.1284,synthetic
synthetic,179.3615,-35.355,synthetic
synthetic,-154.9235,159.8895,synthetic
synthetic,-70.7579,74.3162,synthetic
synthetic,-179.1176,-37.4527,synthetic
synthetic,-62.8331,-49.1318,synthetic
synthetic,-124.4899,38.2899,synthetic
synthetic,106.5689,177.7631,synthetic
synthetic,-175.3391,-96.6187,synthetic
synthetic,-154.6591,38.2285,synthetic
synthetic,48.7277,-53.2123,synthetic
synthetic,11.3722,91.3606,synthetic
synthetic,176.2877,-39.1972,synthetic
synthetic,-3.927,-105.9977,synthetic
synthetic,-92.4679,81.2317,synthetic
synthetic,-160.1124,39.8213,synthetic
synthetic,-70.731,158.3073,synthetic
synthetic,67.4557,-158.2494,synthetic
synthetic,-138.5173,19.9907,synthetic
synthetic,101.9538,172.4908,synthetic
synthetic,112.085,179.1645,synthetic
synthetic,78.1782,-151.5471,synthetic
synthetic,90.978,-62.6183,synthetic
synthetic,80.2371,-132.2152,synthetic
synthetic,172.6307,-175.0518,synthetic
synthetic,82.3653,88.9702,synthetic
synthetic,-162.4394,151.1324,synthetic
synthetic,178.4641,-92.0855,synthetic
synthetic,-66.7592,133.7853,synthetic
synthetic,-64.0817,145.1355,synthetic
synthetic,119.2457,16.1328,synthetic
synthetic,-175.4319,56.6432,synthetic
synthetic,-142.0148,3.705,synthetic
synthetic,-61.8606,153.8735,synthetic
synthetic,-43.5104,-66.8674,synthetic
synthetic,143.6221,-166.4881,synthetic
synthetic,-11.5129,-10.0453,synthetic
synthetic,147.8392,116.676,synthetic
synthetic,137.6232,115.8984,synthetic
synthetic,-90.9628,-179.0163,synthetic
synthetic,-140.9663,63.8585,synthetic
synthetic,-110.7819,-174.1434,synthetic
synthetic,73.8377,-151.4011,synthetic
synthetic,174.1774,83.8563,synthetic
synthetic,-173.9802,83.5389,synthetic
synthetic,-18.5381,-7.0831,synthetic
synthetic,-179.9261,41.7151,synthetic
synthetic,-123.2222,3.8531,synthetic
synthetic,76.6844,-134.1049,synthetic
synthetic,-155.0671,-43.8762,synthetic
synthetic,76.571,154.8869,synthetic
synthetic,-7.3537,118.4939,synthetic
synthetic,-34.319,-33.3467,synthetic
synthetic,-145.8023,1.232,synthetic
synthetic,-131.9237,-104.1008,synthetic
synthetic,78.439,96.1062,synthetic
synthetic,59.6905,-94.6624,synthetic
synthetic,-80.2431,-172.2024,synthetic
synthetic,-24.4528,141.1542,synthetic
synthetic,174.3846,44.9788,synthetic
synthetic,-61.9296,-175.0465,synthetic
synthetic,-168.5129,-170.3393,synthetic
synthetic,106.6125,177.2679,synthetic
synthetic,-174.9836,38.2769,synthetic
synthetic,-68.6926,-42.8453,synthetic
synthetic,-61.5725,-44.5915,synthetic
synthetic,139.4384,155.2387,synthetic
synthetic,-23.5083,-115.1162,synthetic
synthetic,-73.303,81.163,synthetic
synthetic,-63.7891,147.9405,synthetic
synthetic,177.519,-98.9507,synthetic
synthetic,-90.5619,8.2975,synthetic
synthetic,-0.9743,-99.3969,synthetic
synthetic,-128.3816,-1.4009,synthetic
synthetic,-90.8547,160.6514,synthetic
synthetic,-123.8345,146.0317,synthetic
synthetic,175.8662,47.456,synthetic
synthetic,75.9592,-138.1636,synthetic
synthetic,-54.4328,-28.3861,synthetic
synthetic,111.2635,20.8384,synthetic
synthetic,-30.7717,-122.7594,synthetic
synthetic,77.3243,8.6876,synthetic
synthetic,52.4109,-36.6341,synthetic
synthetic,-155.0274,145.1436,synthetic
synthetic,61.6558,-38.5583,synthetic
synthetic,48.4961,75.4871,synthetic
synthetic,153.9144,174.4044,synthetic
synthetic,84.9276,147.9504,synthetic
synthetic,175.9813,-179.4052,synthetic
